taxon	Feature ID	Taxon
Mentha arvensis	AY618513.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha arvensis;NA;NA;NA
Mentha arvensis	KX668075.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha arvensis;NA;NA;NA
Mentha australis	AY618514.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha australis;NA;NA;NA
Mentha canadensis	KC414276.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha canadensis;NA;NA;NA
Mentha canadensis	NC_044082.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha canadensis;NA;NA;NA
Mentha cervina	AY618516.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cervina;NA;NA;NA
Mentha cervina	GU381522.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cervina;NA;NA;NA
Mentha cervina	ON684553.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cervina;NA;NA;NA
Mentha cervina	ON684560.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cervina;NA;NA;NA
Mentha cunninghamii	AY618517.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha cunninghamii;NA;NA;NA
Mentha diemenica	AY618518.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha diemenica;NA;NA;NA
Mentha gattefossei	AY618519.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha gattefossei;NA;NA;NA
Mentha japonica	AY618520.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha japonica;NA;NA;NA
Mentha longifolia	NC_032054.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha longifolia;NA;NA;NA
Mentha pulegium	AY618522.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha pulegium;NA;NA;NA
Mentha requienii	AY618523.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha requienii;NA;NA;NA
Mentha satureioides	AY618524.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha satureioides;NA;NA;NA
Mentha sp. Edwards 177	AY943460.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha sp. Edwards 177;NA;NA;NA
Mentha sp. JSZ-2009a	FJ593456.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha sp. JSZ-2009a;NA;NA;NA
Mentha sp. UASWS1889	MN481448.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha sp. UASWS1889;NA;NA;NA
Mentha spicata	NC_037247.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha spicata;NA;NA;NA
Mentha spicata subsp. condensata	JQ669052.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha spicata;Mentha spicata subsp. condensata;NA;NA
Mentha suaveolens	AJ505541.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha suaveolens;NA;NA;NA
Mentha suaveolens	AY618526.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha suaveolens;NA;NA;NA
Mentha x piperita	KY024195.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha x piperita;NA;NA;NA
Mentha x piperita	NC_047475.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha x piperita;NA;NA;NA
Mentha x rotundifolia	GU381520.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha x rotundifolia;NA;NA;NA
Mentha x verticillata	NC_063687.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mentha;Mentha x verticillata;NA;NA;NA
Mesosphaerum suaveolens	AJ505453.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mesosphaerum;Mesosphaerum suaveolens;NA;NA;NA
Mesosphaerum suaveolens	MK187100.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Mesosphaerum;Mesosphaerum suaveolens;NA;NA;NA
Mespilus germanica	AM157409.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Mespilus;Mespilus germanica;NA;NA;NA
Mesua ferrea	NC_049111.1	Eukaryota;Streptophyta;Magnoliopsida;Malpighiales;Calophyllaceae;Mesua;Mesua ferrea;NA;NA;NA
Mimosa pudica	NC_042921.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Mimosa;Mimosa pudica;NA;NA;NA
Mimusops elengi	NC_061660.1	Eukaryota;Streptophyta;Magnoliopsida;Ericales;Sapotaceae;Mimusops;Mimusops elengi;NA;NA;NA
Mirabilis jalapa	NC_041297.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Nyctaginaceae;Mirabilis;Mirabilis jalapa;NA;NA;NA
Molineria latifolia	HM459517.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Hypoxidaceae;Molineria;Molineria latifolia;NA;NA;NA
Momordica charantia	NC_036807.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Momordica;Momordica charantia;NA;NA;NA
Momordica charantia	OP222139.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Momordica;Momordica charantia;NA;NA;NA
Momordica cochinchinensis	NC_065200.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Momordica;Momordica cochinchinensis;NA;NA;NA
Momordica subangulata	GQ163331.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Momordica;Momordica subangulata;NA;NA;NA
Momordica subangulata subsp. renigera	GQ163313.1	Eukaryota;Streptophyta;Magnoliopsida;Cucurbitales;Cucurbitaceae;Momordica;Momordica subangulata;Momordica subangulata subsp. renigera;NA;NA
Monstera deliciosa	AY054733.1	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Araceae;Monstera;Monstera deliciosa;NA;NA;NA
Monstera deliciosa	KP227772.1	Eukaryota;Streptophyta;Magnoliopsida;Alismatales;Araceae;Monstera;Monstera deliciosa;NA;NA;NA
Morella rubra	DQ501448.1	Eukaryota;Streptophyta;Magnoliopsida;Fagales;Myricaceae;Morella;Morella rubra;NA;NA;NA
Morinda citrifolia	AB817649.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Morinda;Morinda citrifolia;NA;NA;NA
Morinda citrifolia	AF152616.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Morinda;Morinda citrifolia;NA;NA;NA
Morinda citrifolia	NC_047302.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Morinda;Morinda citrifolia;NA;NA;NA
Morinda citrifolia var. bracteata	GQ463251.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Morinda;Morinda citrifolia;NA;Morinda citrifolia var. bracteata;NA
Morinda citrifolia var. citrifolia	FJ906997.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Morinda;Morinda citrifolia;NA;Morinda citrifolia var. citrifolia;NA
Morinda citrifolia var. citrifolia	FJ906998.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Morinda;Morinda citrifolia;NA;Morinda citrifolia var. citrifolia;NA
Morinda citrifolia var. citrifolia	GQ463252.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Morinda;Morinda citrifolia;NA;Morinda citrifolia var. citrifolia;NA
Morinda citrifolia var. citrifolia	GQ463255.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Morinda;Morinda citrifolia;NA;Morinda citrifolia var. citrifolia;NA
Morinda citrifolia var. potteri	FJ906999.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Morinda;Morinda citrifolia;NA;Morinda citrifolia var. potteri;NA
Moringa oleifera	NC_041432.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Moringaceae;Moringa;Moringa oleifera;NA;NA;NA
Morus alba	NC_057087.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Morus;Morus alba;NA;NA;NA
Morus alba var. alba	JN006357.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Morus;Morus alba;NA;Morus alba var. alba;NA
Morus nigra	NC_066053.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Morus;Morus nigra;NA;NA;NA
Morus rubra	HM747181.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Morus;Morus rubra;NA;NA;NA
Morus rubra	KF672674.1	Eukaryota;Streptophyta;Magnoliopsida;Rosales;Moraceae;Morus;Morus rubra;NA;NA;NA
Mucuna pruriens	KX268199.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Mucuna;Mucuna pruriens;NA;NA;NA
Mucuna pruriens	NC_054176.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Mucuna;Mucuna pruriens;NA;NA;NA
Mucuna pruriens var. pruriens	KT696115.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Mucuna;Mucuna pruriens;NA;Mucuna pruriens var. pruriens;NA
Mucuna pruriens var. utilis	KT696117.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Mucuna;Mucuna pruriens;NA;Mucuna pruriens var. utilis;NA
Muntingia calabura	JN676068.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Muntingiaceae;Muntingia;Muntingia calabura;NA;NA;NA
Muntingia calabura	NC_056948.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Muntingiaceae;Muntingia;Muntingia calabura;NA;NA;NA
Murraya caloxylon	AY295296.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Murraya;Murraya caloxylon;NA;NA;NA
Murraya caloxylon	NC_032688.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Murraya;Murraya caloxylon;NA;NA;NA
Murraya koenigii	NC_032684.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Rutaceae;Murraya;Murraya koenigii;NA;NA;NA
Musa acuminata	NC_065468.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;NA;NA;NA
Musa acuminata subsp. acuminata	MZ318152.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata subsp. acuminata;Musa acuminata var. flava;NA
Musa acuminata subsp. acuminata	MZ318153.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata subsp. acuminata;Musa acuminata var. nakaii;NA
Musa acuminata subsp. acuminata	NC_058925.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata subsp. acuminata;Musa acuminata var. zebrina;NA
Musa acuminata subsp. burmannica	NC_058951.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata subsp. burmannica;NA;NA
Musa acuminata subsp. halabanensis	NC_058945.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata subsp. halabanensis;NA;NA
Musa acuminata subsp. malaccensis	KT257572.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata subsp. malaccensis;NA;NA
Musa acuminata subsp. microcarpa	NC_058940.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata subsp. microcarpa;NA;NA
Musa acuminata subsp. siamea	KT257578.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata subsp. siamea;NA;NA
Musa acuminata subsp. truncata	NC_058928.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;Musa acuminata subsp. truncata;NA;NA
Musa acuminata var. breviformis	MZ318132.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa acuminata;NA;Musa acuminata var. breviformis;NA
Musa balbisiana	NC_028439.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa balbisiana;NA;NA;NA
Musa balbisiana var. balbisiana	NC_039815.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa balbisiana;NA;Musa balbisiana var. balbisiana;NA
Musa coccinea	FJ621267.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa coccinea;NA;NA;NA
Musa coccinea	NC_058948.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa coccinea;NA;NA;NA
Musa coccinea	NC_058948.1_1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa coccinea;NA;NA;NA
Musa troglodytarum	NC_056833.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa troglodytarum;NA;NA;NA
Musa velutina	NC_058927.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa velutina;NA;NA;NA
Musa x paradisiaca	MZ318134.1	Eukaryota;Streptophyta;Magnoliopsida;Zingiberales;Musaceae;Musa;Musa x paradisiaca;NA;NA;NA
Muscari neglectum	MH152646.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Hyacinthaceae;Muscari;Muscari neglectum;NA;NA;NA
Muscari neglectum	MW960323.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Hyacinthaceae;Muscari;Muscari neglectum;NA;NA;NA
Muscari neglectum	OL880239.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Hyacinthaceae;Muscari;Muscari neglectum;NA;NA;NA
Myrceugenia lanceolata	OQ451419.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Myrceugenia;Myrceugenia lanceolata;NA;NA;NA
Myrciaria vexator	MN443095.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Myrciaria;Myrciaria vexator;NA;NA;NA
Myristica fragrans	AY145351.1	Eukaryota;Streptophyta;Magnoliopsida;Magnoliales;Myristicaceae;Myristica;Myristica fragrans;NA;NA;NA
Myristica fragrans	NC_060715.1	Eukaryota;Streptophyta;Magnoliopsida;Magnoliales;Myristicaceae;Myristica;Myristica fragrans;NA;NA;NA
Myrrhis odorata	AF432023.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Myrrhis;Myrrhis odorata;NA;NA;NA
Myrtus communis	NC_066006.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Myrtaceae;Myrtus;Myrtus communis;NA;NA;NA
Nasturtium microphyllum	AF079349.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Nasturtium;Nasturtium microphyllum;NA;NA;NA
Nasturtium officinale	NC_009275.1	Eukaryota;Streptophyta;Magnoliopsida;Brassicales;Brassicaceae;Nasturtium;Nasturtium officinale;NA;NA;NA
Nauclea orientalis	AB889438.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Nauclea;Nauclea orientalis;NA;NA;NA
Nelumbo nucifera	NC_025339.1	Eukaryota;Streptophyta;Magnoliopsida;Proteales;Nelumbonaceae;Nelumbo;Nelumbo nucifera;NA;NA;NA
Nelumbo nucifera subsp. nucifera	AM397161.1	Eukaryota;Streptophyta;Magnoliopsida;Proteales;Nelumbonaceae;Nelumbo;Nelumbo nucifera;Nelumbo nucifera subsp. nucifera;NA;NA
Nephelium lappaceum	NC_053699.1	Eukaryota;Streptophyta;Magnoliopsida;Sapindales;Sapindaceae;Nephelium;Nephelium lappaceum;NA;NA;NA
Neptunia oleracea	KX268200.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Neptunia;Neptunia oleracea;NA;NA;NA
Nymphaea lotus	NC_041238.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea lotus;NA;NA;NA
Nymphaea lotus var. dentata	HF968682.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea lotus;NA;Nymphaea lotus var. dentata;NA
Nymphaea nouchali	HF968680.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea nouchali;NA;NA;NA
Nymphaea nouchali	NC_059865.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea nouchali;NA;NA;NA
Nymphaea nouchali var. caerulea	MW809735.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea nouchali;NA;Nymphaea nouchali var. caerulea;NA
Nymphaea nouchali var. caerulea	MW809759.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea nouchali;NA;Nymphaea nouchali var. caerulea;NA
Nymphaea nouchali var. caerulea	MW809855.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea nouchali;NA;Nymphaea nouchali var. caerulea;NA
Nymphaea odorata	NC_057567.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea odorata;NA;NA;NA
Nymphaea odorata subsp. odorata	AY145333.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea odorata;Nymphaea odorata subsp. odorata;NA;NA
Nymphaea odorata subsp. tuberosa	AM422073.1	Eukaryota;Streptophyta;Magnoliopsida;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea odorata;Nymphaea odorata subsp. tuberosa;NA;NA
Nypa fruticans	NC_029958.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Nypa;Nypa fruticans;NA;NA;NA
Ocimum basilicum	AJ505465.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Ocimum;Ocimum basilicum;NA;NA;NA
Ocimum basilicum	NC_035143.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Ocimum;Ocimum basilicum;NA;NA;NA
Oenanthe javanica	LC586469.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Oenanthe;Oenanthe javanica;NA;NA;NA
Oenanthe javanica	NC_049874.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Apiaceae;Oenanthe;Oenanthe javanica;NA;NA;NA
Oenocarpus bacaba	MK797471.1	Eukaryota;Streptophyta;Magnoliopsida;Arecales;Arecaceae;Oenocarpus;Oenocarpus bacaba;NA;NA;NA
Oenothera speciosa	AJ620609.1	Eukaryota;Streptophyta;Magnoliopsida;Myrtales;Onagraceae;Oenothera;Oenothera speciosa;NA;NA;NA
Olea europaea	NC_013707.2	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Oleaceae;Olea;Olea europaea;NA;NA;NA
Olea europaea subsp. cuspidata	NC_015604.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Oleaceae;Olea;Olea europaea;Olea europaea subsp. cuspidata;NA;NA
Olea europaea subsp. europaea	NC_015401.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Oleaceae;Olea;Olea europaea;Olea europaea subsp. europaea;NA;NA
Olea europaea subsp. maroccana	NC_015623.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Oleaceae;Olea;Olea europaea;Olea europaea subsp. maroccana;NA;NA
Ophiopogon japonicus	KC439476.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Asparagaceae;Ophiopogon;Ophiopogon japonicus;NA;NA;NA
Ophiopogon japonicus	KF671340.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Asparagaceae;Ophiopogon;Ophiopogon japonicus;NA;NA;NA
Ophiopogon japonicus	NC_049869.1	Eukaryota;Streptophyta;Magnoliopsida;Asparagales;Asparagaceae;Ophiopogon;Ophiopogon japonicus;NA;NA;NA
Opuntia dejecta	HM041310.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Opuntia;Opuntia dejecta;NA;NA;NA
Opuntia ficus-indica	MK261524.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Opuntia;Opuntia ficus-indica;NA;NA;NA
Opuntia hyptiacantha	MW504058.1	Eukaryota;Streptophyta;Magnoliopsida;Caryophyllales;Cactaceae;Opuntia;Opuntia hyptiacantha;NA;NA;NA
Origanum majorana	JQ690297.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Origanum;Origanum majorana;NA;NA;NA
Origanum vulgare	AJ505543.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Origanum;Origanum vulgare;NA;NA;NA
Origanum vulgare subsp. hirtum	OL598263.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Origanum;Origanum vulgare;Origanum vulgare subsp. hirtum;NA;NA
Origanum vulgare subsp. vulgare	JQ690292.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Origanum;Origanum vulgare;Origanum vulgare subsp. vulgare;NA;NA
Oroxylum indicum	NC_049086.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Bignoniaceae;Oroxylum;Oroxylum indicum;NA;NA;NA
Oryza glaberrima	NC_024175.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Oryza;Oryza glaberrima;NA;NA;NA
Oryza rufipogon	OV049954.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Oryza;Oryza rufipogon;NA;NA;NA
Oryza sativa	AP014965.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Oryza;Oryza sativa;NA;NA;NA
Oryza sativa	AP014968.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Oryza;Oryza sativa;NA;NA;NA
Oryza sativa	EF137577.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Oryza;Oryza sativa;NA;NA;NA
Oryza sativa	NC_001320.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Oryza;Oryza sativa;NA;NA;NA
Osmanthus fragrans	NC_042377.1	Eukaryota;Streptophyta;Magnoliopsida;Lamiales;Oleaceae;Osmanthus;Osmanthus fragrans;NA;NA;NA
Osmundastrum cinnamomeum	NC_024157.1	Eukaryota;Streptophyta;Polypodiopsida;Osmundales;Osmundaceae;Osmundastrum;Osmundastrum cinnamomeum;NA;NA;NA
Oxalis pes-caprae	AJ582343.1	Eukaryota;Streptophyta;Magnoliopsida;Oxalidales;Oxalidaceae;Oxalis;Oxalis pes-caprae;NA;NA;NA
Oxalis pes-caprae	EU437145.1	Eukaryota;Streptophyta;Magnoliopsida;Oxalidales;Oxalidaceae;Oxalis;Oxalis pes-caprae;NA;NA;NA
Oxalis tuberosa	JN639540.1	Eukaryota;Streptophyta;Magnoliopsida;Oxalidales;Oxalidaceae;Oxalis;Oxalis tuberosa;NA;NA;NA
Pachira aquatica	AY328147.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Pachira;Pachira aquatica;NA;NA;NA
Pachira insignis	HQ696757.1	Eukaryota;Streptophyta;Magnoliopsida;Malvales;Malvaceae;Pachira;Pachira insignis;NA;NA;NA
Pachyrhizus erosus	NC_026682.1	Eukaryota;Streptophyta;Magnoliopsida;Fabales;Fabaceae;Pachyrhizus;Pachyrhizus erosus;NA;NA;NA
Paederia foetida	NC_062416.1	Eukaryota;Streptophyta;Magnoliopsida;Gentianales;Rubiaceae;Paederia;Paederia foetida;NA;NA;NA
Paeonia lactiflora	NC_040983.1	Eukaryota;Streptophyta;Magnoliopsida;Saxifragales;Paeoniaceae;Paeonia;Paeonia lactiflora;NA;NA;NA
Paeonia suffruticosa	AB787178.1	Eukaryota;Streptophyta;Magnoliopsida;Saxifragales;Paeoniaceae;Paeonia;Paeonia suffruticosa;NA;NA;NA
Panax ginseng	NC_006290.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Araliaceae;Panax;Panax ginseng;NA;NA;NA
Panax vietnamensis	NC_028704.1	Eukaryota;Streptophyta;Magnoliopsida;Apiales;Araliaceae;Panax;Panax vietnamensis;NA;NA;NA
Pandanus amaryllifolius	JQ220392.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus amaryllifolius;NA;NA;NA
Pandanus conoideus	KJ681521.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus conoideus;NA;NA;NA
Pandanus dubius	JQ220395.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus dubius;NA;NA;NA
Pandanus dubius	KJ681506.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus dubius;NA;NA;NA
Pandanus dubius var. compressus	KJ681604.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus dubius;NA;Pandanus dubius var. compressus;NA
Pandanus dubius var. dubius	KJ681554.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus dubius;NA;Pandanus dubius var. dubius;NA
Pandanus leram	JQ220400.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus leram;NA;NA;NA
Pandanus spiralis	KJ681565.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus spiralis;NA;NA;NA
Pandanus spiralis var. multimammillatus	KJ681587.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus spiralis;NA;Pandanus spiralis var. multimammillatus;NA
Pandanus tectorius	NC_042747.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus tectorius;NA;NA;NA
Pandanus tectorius var. laevis	KJ681528.1	Eukaryota;Streptophyta;Magnoliopsida;Pandanales;Pandanaceae;Pandanus;Pandanus tectorius;NA;Pandanus tectorius var. laevis;NA
Panicum miliaceum	NC_029732.1	Eukaryota;Streptophyta;Magnoliopsida;Poales;Poaceae;Panicum;Panicum miliaceum;NA;NA;NA
Papaver somniferum	AY328242.1	Eukaryota;Streptophyta;Magnoliopsida;Ranunculales;Papaveraceae;Papaver;Papaver somniferum;NA;NA;NA
Papaver somniferum	NC_029434.1	Eukaryota;Streptophyta;Magnoliopsida;Ranunculales;Papaveraceae;Papaver;Papaver somniferum;NA;NA;NA
